country,year,risk_factor,best
Mauritius,2019,all,1
Mauritius,2019,all,5
Mauritius,2019,all,18
Mauritius,2019,all,6
Mauritius,2019,all,6
Mauritius,2019,all,150
Mauritius,2019,hiv,37
Mauritius,2019,und,18
Mauritius,2019,all,51
Mauritius,2019,all,97
Mexico,2019,all,1300
Mexico,2019,all,640
Mexico,2019,all,700
Mexico,2019,all,270
Mexico,2019,all,330
Mexico,2019,all,1700
Mexico,2019,all,2500
Mexico,2019,all,28000
Mexico,2019,alc,1400
Mexico,2019,smk,2000
Mexico,2019,alc,99
Mexico,2019,smk,380
Mexico,2019,all,11000
Mexico,2019,all,18000
Mexico,2019,alc,1600
Mexico,2019,smk,1900
Mexico,2019,dia,1500
Mexico,2019,dia,580
Mexico,2019,dia,910
Mexico,2019,all,1800
Mexico,2019,all,3300
Mexico,2019,all,1800
Mexico,2019,all,3200
Mexico,2019,all,1900
Mexico,2019,all,3400
Mexico,2019,all,360
Mexico,2019,all,360
Mexico,2019,all,1700
Mexico,2019,all,2600
Mexico,2019,all,1700
Mexico,2019,all,2700
Mexico,2019,all,30000
Mexico,2019,hiv,3500
Mexico,2019,und,2200
Mexico,2019,all,11000
Mexico,2019,all,18000
Micronesia (Federated States of),2019,all,26
Micronesia (Federated States of),2019,all,6
Micronesia (Federated States of),2019,all,20
Micronesia (Federated States of),2019,all,2
Micronesia (Federated States of),2019,all,5
Micronesia (Federated States of),2019,all,5
Micronesia (Federated States of),2019,all,9
Micronesia (Federated States of),2019,all,87
Micronesia (Federated States of),2019,alc,9
Micronesia (Federated States of),2019,alc,1
Micronesia (Federated States of),2019,all,40
Micronesia (Federated States of),2019,all,47
Micronesia (Federated States of),2019,alc,7
Micronesia (Federated States of),2019,dia,8
Micronesia (Federated States of),2019,dia,4
Micronesia (Federated States of),2019,dia,4
Micronesia (Federated States of),2019,all,7
Micronesia (Federated States of),2019,all,10
Micronesia (Federated States of),2019,all,6
Micronesia (Federated States of),2019,all,6
Micronesia (Federated States of),2019,all,6
Micronesia (Federated States of),2019,all,9
Micronesia (Federated States of),2019,all,4
Micronesia (Federated States of),2019,all,15
Micronesia (Federated States of),2019,all,6
Micronesia (Federated States of),2019,all,10
Micronesia (Federated States of),2019,all,9
Micronesia (Federated States of),2019,all,4
Micronesia (Federated States of),2019,all,110
Micronesia (Federated States of),2019,all,46
Micronesia (Federated States of),2019,all,68
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Monaco,2019,all,0
Mongolia,2019,all,2000
Mongolia,2019,all,940
Mongolia,2019,all,1000
Mongolia,2019,all,480
Mongolia,2019,all,580
Mongolia,2019,all,610
Mongolia,2019,all,1800
Mongolia,2019,all,12000
Mongolia,2019,alc,1800
Mongolia,2019,smk,1500
Mongolia,2019,alc,170
Mongolia,2019,smk,88
Mongolia,2019,all,3200
Mongolia,2019,all,8700
Mongolia,2019,alc,2000
Mongolia,2019,smk,1700
Mongolia,2019,dia,650
Mongolia,2019,dia,170
Mongolia,2019,dia,500
Mongolia,2019,all,770
Mongolia,2019,all,2200
Mongolia,2019,all,520
Mongolia,2019,all,1500
Mongolia,2019,all,550
Mongolia,2019,all,1500
Mongolia,2019,all,460
Mongolia,2019,all,470
Mongolia,2019,all,410
Mongolia,2019,all,990
Mongolia,2019,all,310
Mongolia,2019,all,660
Mongolia,2019,all,14000
Mongolia,2019,hiv,15
Mongolia,2019,und,3100
Mongolia,2019,all,4100
Mongolia,2019,all,9700
Montenegro,2019,all,1
Montenegro,2019,all,0
Montenegro,2019,all,1
Montenegro,2019,all,0
Montenegro,2019,all,1
Montenegro,2019,all,5
Montenegro,2019,all,10
Montenegro,2019,all,91
Montenegro,2019,alc,11
Montenegro,2019,alc,1
Montenegro,2019,all,29
Montenegro,2019,all,62
Montenegro,2019,alc,11
Montenegro,2019,dia,3
Montenegro,2019,dia,0
Montenegro,2019,dia,2
Montenegro,2019,all,7
Montenegro,2019,all,7
Montenegro,2019,all,2
Montenegro,2019,all,10
Montenegro,2019,all,7
Montenegro,2019,all,13
Montenegro,2019,all,0
Montenegro,2019,all,0
Montenegro,2019,all,3
Montenegro,2019,all,16
Montenegro,2019,all,5
Montenegro,2019,all,6
Montenegro,2019,all,92
Montenegro,2019,hiv,0
Montenegro,2019,und,4
Montenegro,2019,all,29
Montenegro,2019,all,63
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Montserrat,2019,all,0
Morocco,2019,all,2400
Morocco,2019,all,1300
Morocco,2019,all,1100
Morocco,2019,all,270
Morocco,2019,all,290
Morocco,2019,all,3500
Morocco,2019,all,4700
Morocco,2019,all,33000
Morocco,2019,alc,300
Morocco,2019,smk,2400
Morocco,2019,alc,29
Morocco,2019,smk,65
Morocco,2019,all,13000
Morocco,2019,all,20000
Morocco,2019,alc,370
Morocco,2019,smk,2600
Morocco,2019,dia,2100
Morocco,2019,dia,800
Morocco,2019,dia,1300
Morocco,2019,all,3100
Morocco,2019,all,5600
Morocco,2019,all,2000
Morocco,2019,all,3500
Morocco,2019,all,1500
Morocco,2019,all,2400
Morocco,2019,all,1000
Morocco,2019,all,840
Morocco,2019,all,1500
Morocco,2019,all,2100
Morocco,2019,all,1400
Morocco,2019,all,1800
Morocco,2019,all,35000
Morocco,2019,hiv,430
Morocco,2019,und,2500
Morocco,2019,all,14000
Morocco,2019,all,21000
Mozambique,2019,all,18000
Mozambique,2019,all,8700
Mozambique,2019,all,9300
Mozambique,2019,all,3200
Mozambique,2019,all,3800
Mozambique,2019,all,3200
Mozambique,2019,all,7100
Mozambique,2019,all,92000
Mozambique,2019,alc,5200
Mozambique,2019,smk,6000
Mozambique,2019,alc,380
Mozambique,2019,smk,580
Mozambique,2019,all,40000
Mozambique,2019,all,51000
Mozambique,2019,alc,6100
Mozambique,2019,smk,6600
Mozambique,2019,dia,2300
Mozambique,2019,dia,720
Mozambique,2019,dia,1600
Mozambique,2019,all,9700
Mozambique,2019,all,13000
Mozambique,2019,all,10000
Mozambique,2019,all,12000
Mozambique,2019,all,7000
Mozambique,2019,all,7900
Mozambique,2019,all,5500
Mozambique,2019,all,5500
Mozambique,2019,all,3800
Mozambique,2019,all,4800
Mozambique,2019,all,6400
Mozambique,2019,all,6500
Mozambique,2019,all,110000
Mozambique,2019,hiv,32000
Mozambique,2019,und,42000
Mozambique,2019,all,49000
Mozambique,2019,all,61000
Myanmar,2019,all,38000
Myanmar,2019,all,18000
Myanmar,2019,all,20000
Myanmar,2019,all,8100
Myanmar,2019,all,9800
Myanmar,2019,all,8200
Myanmar,2019,all,9400
Myanmar,2019,all,136000
Myanmar,2019,alc,5700
Myanmar,2019,smk,14000
Myanmar,2019,alc,660
Myanmar,2019,smk,1200
Myanmar,2019,all,48000
Myanmar,2019,all,88000
Myanmar,2019,alc,6100
Myanmar,2019,smk,15000
Myanmar,2019,dia,4800
Myanmar,2019,dia,1800
Myanmar,2019,dia,2900
Myanmar,2019,all,8800
Myanmar,2019,all,17000
Myanmar,2019,all,7400
Myanmar,2019,all,19000
Myanmar,2019,all,7800
Myanmar,2019,all,17000
Myanmar,2019,all,9800
Myanmar,2019,all,9900
Myanmar,2019,all,8000
Myanmar,2019,all,14000
Myanmar,2019,all,8000
Myanmar,2019,all,13000
Myanmar,2019,all,174000
Myanmar,2019,hiv,13000
Myanmar,2019,und,33000
Myanmar,2019,all,66000
Myanmar,2019,all,108000
Namibia,2019,all,1400
Namibia,2019,all,660
Namibia,2019,all,730
Namibia,2019,all,330
Namibia,2019,all,400
Namibia,2019,all,610
Namibia,2019,all,970
Namibia,2019,all,11000
Namibia,2019,alc,1400
Namibia,2019,smk,1100
Namibia,2019,alc,180
Namibia,2019,smk,170
Namibia,2019,all,3900
Namibia,2019,all,6800
Namibia,2019,alc,1400
Namibia,2019,smk,1100
Namibia,2019,dia,380
Namibia,2019,dia,140
Namibia,2019,dia,240
Namibia,2019,all,970
Namibia,2019,all,1700
Namibia,2019,all,860
Namibia,2019,all,1700
Namibia,2019,all,600
Namibia,2019,all,1200
Namibia,2019,all,340
Namibia,2019,all,340
Namibia,2019,all,440
Namibia,2019,all,710
Namibia,2019,all,430
Namibia,2019,all,590
Namibia,2019,all,12000
Namibia,2019,hiv,3200
Namibia,2019,und,4500
Namibia,2019,all,4600
Namibia,2019,all,7600
Nauru,2019,all,1
Nauru,2019,all,0
Nauru,2019,all,1
Nauru,2019,all,0
Nauru,2019,all,1
Nauru,2019,all,0
Nauru,2019,all,0
Nauru,2019,all,18
Nauru,2019,alc,2
Nauru,2019,smk,3
Nauru,2019,alc,0
Nauru,2019,smk,1
Nauru,2019,all,8
Nauru,2019,all,10
Nauru,2019,alc,1
Nauru,2019,smk,2
Nauru,2019,dia,2
Nauru,2019,dia,1
Nauru,2019,dia,1
Nauru,2019,all,1
Nauru,2019,all,4
Nauru,2019,all,1
Nauru,2019,all,3
Nauru,2019,all,3
Nauru,2019,all,3
Nauru,2019,all,0
Nauru,2019,all,0
Nauru,2019,all,1
Nauru,2019,all,0
Nauru,2019,all,1
Nauru,2019,all,0
Nauru,2019,all,20
Nauru,2019,all,8
Nauru,2019,all,11
Nepal,2019,all,5100
Nepal,2019,all,2400
Nepal,2019,all,2700
Nepal,2019,all,1100
Nepal,2019,all,1300
Nepal,2019,all,2800
Nepal,2019,all,5700
Nepal,2019,all,63000
Nepal,2019,alc,2500
Nepal,2019,smk,6500
Nepal,2019,alc,290
Nepal,2019,smk,920
Nepal,2019,all,21000
Nepal,2019,all,42000
Nepal,2019,alc,2800
Nepal,2019,smk,6500
Nepal,2019,dia,3200
Nepal,2019,dia,940
Nepal,2019,dia,2300
Nepal,2019,all,3200
Nepal,2019,all,5400
Nepal,2019,all,3500
Nepal,2019,all,5500
Nepal,2019,all,3200
Nepal,2019,all,6900
Nepal,2019,all,1400
Nepal,2019,all,1400
Nepal,2019,all,3300
Nepal,2019,all,7600
Nepal,2019,all,4800
Nepal,2019,all,11000
Nepal,2019,all,68000
Nepal,2019,hiv,450
Nepal,2019,und,11000
Nepal,2019,all,23000
Nepal,2019,all,45000
Netherlands,2019,all,53
Netherlands,2019,all,28
Netherlands,2019,all,25
Netherlands,2019,all,6
Netherlands,2019,all,10
Netherlands,2019,all,52
Netherlands,2019,all,77
Netherlands,2019,all,810
Netherlands,2019,alc,29
Netherlands,2019,smk,99
Netherlands,2019,alc,7
Netherlands,2019,smk,38
Netherlands,2019,all,340
Netherlands,2019,all,470
Netherlands,2019,alc,22
Netherlands,2019,smk,62
Netherlands,2019,dia,18
Netherlands,2019,dia,6
Netherlands,2019,dia,12
Netherlands,2019,all,95
Netherlands,2019,all,110
Netherlands,2019,all,62
Netherlands,2019,all,72
Netherlands,2019,all,45
Netherlands,2019,all,66
Netherlands,2019,all,22
Netherlands,2019,all,15
Netherlands,2019,all,31
Netherlands,2019,all,64
Netherlands,2019,all,52
Netherlands,2019,all,75
Netherlands,2019,all,860
Netherlands,2019,hiv,28
Netherlands,2019,und,44
Netherlands,2019,all,360
Netherlands,2019,all,490
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,1
New Caledonia,2019,all,1
New Caledonia,2019,all,26
New Caledonia,2019,all,12
New Caledonia,2019,all,15
New Caledonia,2019,all,1
New Caledonia,2019,all,1
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,1
New Caledonia,2019,all,1
New Caledonia,2019,all,0
New Caledonia,2019,all,0
New Caledonia,2019,all,3
New Caledonia,2019,all,5
New Caledonia,2019,all,5
New Caledonia,2019,all,7
New Caledonia,2019,all,26
New Caledonia,2019,und,3
New Caledonia,2019,all,12
New Caledonia,2019,all,15
New Zealand,2019,all,2
New Zealand,2019,all,1
New Zealand,2019,all,1
New Zealand,2019,all,0
New Zealand,2019,all,1
New Zealand,2019,all,20
New Zealand,2019,all,25
New Zealand,2019,all,360
New Zealand,2019,alc,29
New Zealand,2019,smk,26
New Zealand,2019,alc,8
New Zealand,2019,smk,11
New Zealand,2019,all,160
New Zealand,2019,all,200
New Zealand,2019,alc,21
New Zealand,2019,smk,15
New Zealand,2019,dia,11
New Zealand,2019,dia,4
New Zealand,2019,dia,7
New Zealand,2019,all,45
New Zealand,2019,all,62
New Zealand,2019,all,29
New Zealand,2019,all,36
New Zealand,2019,all,21
New Zealand,2019,all,21
New Zealand,2019,all,1
New Zealand,2019,all,0
New Zealand,2019,all,21
New Zealand,2019,all,17
New Zealand,2019,all,24
New Zealand,2019,all,36
New Zealand,2019,all,360
New Zealand,2019,hiv,2
New Zealand,2019,und,18
New Zealand,2019,all,160
New Zealand,2019,all,200
Nicaragua,2019,all,270
Nicaragua,2019,all,130
Nicaragua,2019,all,140
Nicaragua,2019,all,58
Nicaragua,2019,all,71
Nicaragua,2019,all,220
Nicaragua,2019,all,290
Nicaragua,2019,all,2500
Nicaragua,2019,alc,330
Nicaragua,2019,alc,78
Nicaragua,2019,all,990
Nicaragua,2019,all,1500
Nicaragua,2019,alc,280
Nicaragua,2019,dia,120
Nicaragua,2019,dia,51
Nicaragua,2019,dia,67
Nicaragua,2019,all,220
Nicaragua,2019,all,370
Nicaragua,2019,all,140
Nicaragua,2019,all,290
Nicaragua,2019,all,130
Nicaragua,2019,all,220
Nicaragua,2019,all,72
Nicaragua,2019,all,72
Nicaragua,2019,all,140
Nicaragua,2019,all,190
Nicaragua,2019,all,140
Nicaragua,2019,all,190
Nicaragua,2019,all,2800
Nicaragua,2019,hiv,160
Nicaragua,2019,und,760
Nicaragua,2019,all,1100
Nicaragua,2019,all,1700
Niger,2019,all,2000
Niger,2019,all,940
Niger,2019,all,1000
Niger,2019,all,500
Niger,2019,all,600
Niger,2019,all,1200
Niger,2019,all,2100
Niger,2019,all,18000
Niger,2019,alc,280
Niger,2019,smk,690
Niger,2019,alc,0
Niger,2019,smk,3
Niger,2019,all,6100
Niger,2019,all,11000
Niger,2019,alc,360
Niger,2019,smk,850
Niger,2019,dia,480
Niger,2019,dia,160
Niger,2019,dia,330
Niger,2019,all,1300
Niger,2019,all,2700
Niger,2019,all,1300
Niger,2019,all,2400
Niger,2019,all,970
Niger,2019,all,1700
Niger,2019,all,440
Niger,2019,all,440
Niger,2019,all,710
Niger,2019,all,1400
Niger,2019,all,650
Niger,2019,all,1200
Niger,2019,all,20000
Niger,2019,hiv,710
Niger,2019,und,5200
Niger,2019,all,7100
Niger,2019,all,13000
Nigeria,2019,all,83000
Nigeria,2019,all,39000
Nigeria,2019,all,44000
Nigeria,2019,all,21000
Nigeria,2019,all,26000
Nigeria,2019,all,21000
Nigeria,2019,all,46000
Nigeria,2019,all,358000
Nigeria,2019,alc,4900
Nigeria,2019,smk,8100
Nigeria,2019,alc,270
Nigeria,2019,smk,200
Nigeria,2019,all,116000
Nigeria,2019,all,241000
Nigeria,2019,alc,6000
Nigeria,2019,smk,10000
Nigeria,2019,dia,11000
Nigeria,2019,dia,3400
Nigeria,2019,dia,7300
Nigeria,2019,all,26000
Nigeria,2019,all,55000
Nigeria,2019,all,27000
Nigeria,2019,all,56000
Nigeria,2019,all,20000
Nigeria,2019,all,41000
Nigeria,2019,all,18000
Nigeria,2019,all,18000
Nigeria,2019,all,13000
Nigeria,2019,all,25000
Nigeria,2019,all,9600
Nigeria,2019,all,18000
Nigeria,2019,all,440000
Nigeria,2019,hiv,45000
Nigeria,2019,und,100000
Nigeria,2019,all,155000
Nigeria,2019,all,285000
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,alc,0
Niue,2019,alc,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,alc,0
Niue,2019,dia,0
Niue,2019,dia,0
Niue,2019,dia,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
Niue,2019,all,0
North Macedonia,2019,all,15
North Macedonia,2019,all,9
North Macedonia,2019,all,6
North Macedonia,2019,all,5
North Macedonia,2019,all,2
North Macedonia,2019,all,14
North Macedonia,2019,all,16
North Macedonia,2019,all,230
North Macedonia,2019,alc,27
North Macedonia,2019,alc,3
North Macedonia,2019,all,80
North Macedonia,2019,all,150
North Macedonia,2019,alc,28
North Macedonia,2019,dia,7
North Macedonia,2019,dia,2
North Macedonia,2019,dia,5
North Macedonia,2019,all,11
North Macedonia,2019,all,14
North Macedonia,2019,all,9
North Macedonia,2019,all,23
North Macedonia,2019,all,16
North Macedonia,2019,all,26
North Macedonia,2019,all,4
North Macedonia,2019,all,4
North Macedonia,2019,all,15
North Macedonia,2019,all,46
North Macedonia,2019,all,15
North Macedonia,2019,all,29
North Macedonia,2019,all,250
North Macedonia,2019,hiv,2
North Macedonia,2019,und,16
North Macedonia,2019,all,89
North Macedonia,2019,all,160
Northern Mariana Islands,2019,all,1
Northern Mariana Islands,2019,all,0
Northern Mariana Islands,2019,all,1
Northern Mariana Islands,2019,all,0
Northern Mariana Islands,2019,all,1
Northern Mariana Islands,2019,all,6
Northern Mariana Islands,2019,all,1
Northern Mariana Islands,2019,all,58
Northern Mariana Islands,2019,all,28
Northern Mariana Islands,2019,all,30
Northern Mariana Islands,2019,all,2
Northern Mariana Islands,2019,all,1
Northern Mariana Islands,2019,all,2
Northern Mariana Islands,2019,all,2
Northern Mariana Islands,2019,all,10
Northern Mariana Islands,2019,all,8
Northern Mariana Islands,2019,all,0
Northern Mariana Islands,2019,all,0
Northern Mariana Islands,2019,all,5
Northern Mariana Islands,2019,all,14
Northern Mariana Islands,2019,all,2
Northern Mariana Islands,2019,all,3
Northern Mariana Islands,2019,all,59
Northern Mariana Islands,2019,all,28
Northern Mariana Islands,2019,all,31
Norway,2019,all,5
Norway,2019,all,2
Norway,2019,all,2
Norway,2019,all,1
Norway,2019,all,0
Norway,2019,all,12
Norway,2019,all,23
Norway,2019,all,170
Norway,2019,alc,25
Norway,2019,smk,16
Norway,2019,alc,5
Norway,2019,smk,5
Norway,2019,all,71
Norway,2019,all,100
Norway,2019,alc,17
Norway,2019,smk,8
Norway,2019,dia,4
Norway,2019,dia,1
Norway,2019,dia,2
Norway,2019,all,23
Norway,2019,all,23
Norway,2019,all,16
Norway,2019,all,22
Norway,2019,all,6
Norway,2019,all,12
Norway,2019,all,1
Norway,2019,all,2
Norway,2019,all,5
Norway,2019,all,9
Norway,2019,all,10
Norway,2019,all,12
Norway,2019,all,180
Norway,2019,hiv,8
Norway,2019,und,9
Norway,2019,all,74
Norway,2019,all,100
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,3
"occupied Palestinian territory, including east Jerusalem",2019,all,1
"occupied Palestinian territory, including east Jerusalem",2019,all,26
"occupied Palestinian territory, including east Jerusalem",2019,all,10
"occupied Palestinian territory, including east Jerusalem",2019,all,17
"occupied Palestinian territory, including east Jerusalem",2019,all,3
"occupied Palestinian territory, including east Jerusalem",2019,all,1
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,1
"occupied Palestinian territory, including east Jerusalem",2019,all,3
"occupied Palestinian territory, including east Jerusalem",2019,all,4
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,1
"occupied Palestinian territory, including east Jerusalem",2019,all,1
"occupied Palestinian territory, including east Jerusalem",2019,all,0
"occupied Palestinian territory, including east Jerusalem",2019,all,7
"occupied Palestinian territory, including east Jerusalem",2019,all,26
"occupied Palestinian territory, including east Jerusalem",2019,all,10
"occupied Palestinian territory, including east Jerusalem",2019,all,17
Oman,2019,all,6
Oman,2019,all,2
Oman,2019,all,3
Oman,2019,all,1
Oman,2019,all,3
Oman,2019,all,15
Oman,2019,all,16
Oman,2019,all,420
Oman,2019,alc,3
Oman,2019,smk,17
Oman,2019,alc,0
Oman,2019,smk,0
Oman,2019,all,140
Oman,2019,all,280
Oman,2019,alc,3
Oman,2019,smk,21
Oman,2019,dia,26
Oman,2019,dia,7
Oman,2019,dia,17
Oman,2019,all,51
Oman,2019,all,68
Oman,2019,all,31
Oman,2019,all,74
Oman,2019,all,15
Oman,2019,all,63
Oman,2019,all,1
Oman,2019,all,0
Oman,2019,all,6
Oman,2019,all,36
Oman,2019,all,22
Oman,2019,all,22
Oman,2019,all,420
Oman,2019,hiv,11
Oman,2019,und,55
Oman,2019,all,140
Oman,2019,all,280
Pakistan,2019,all,76000
Pakistan,2019,all,36000
Pakistan,2019,all,40000
Pakistan,2019,all,15000
Pakistan,2019,all,19000
Pakistan,2019,all,37000
Pakistan,2019,all,53000
Pakistan,2019,all,494000
Pakistan,2019,alc,4600
Pakistan,2019,smk,50000
Pakistan,2019,alc,480
Pakistan,2019,smk,3400
Pakistan,2019,all,205000
Pakistan,2019,all,289000
Pakistan,2019,alc,4000
Pakistan,2019,smk,49000
Pakistan,2019,dia,29000
Pakistan,2019,dia,12000
Pakistan,2019,dia,17000
Pakistan,2019,all,33000
Pakistan,2019,all,44000
Pakistan,2019,all,36000
Pakistan,2019,all,52000
Pakistan,2019,all,32000
Pakistan,2019,all,46000
Pakistan,2019,all,21000
Pakistan,2019,all,21000
Pakistan,2019,all,25000
Pakistan,2019,all,35000
Pakistan,2019,all,41000
Pakistan,2019,all,59000
Pakistan,2019,all,570000
Pakistan,2019,hiv,4800
Pakistan,2019,und,176000
Pakistan,2019,all,242000
Pakistan,2019,all,328000
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,7
Palau,2019,alc,0
Palau,2019,smk,0
Palau,2019,alc,0
Palau,2019,smk,0
Palau,2019,all,2
Palau,2019,all,5
Palau,2019,alc,0
Palau,2019,smk,0
Palau,2019,dia,0
Palau,2019,dia,0
Palau,2019,dia,0
Palau,2019,all,1
Palau,2019,all,1
Palau,2019,all,0
Palau,2019,all,1
Palau,2019,all,0
Palau,2019,all,1
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,0
Palau,2019,all,1
Palau,2019,all,1
Palau,2019,all,0
Palau,2019,all,7
Palau,2019,all,2
Palau,2019,all,5
Panama,2019,all,130
Panama,2019,all,62
Panama,2019,all,70
Panama,2019,all,38
Panama,2019,all,46
Panama,2019,all,87
Panama,2019,all,150
Panama,2019,all,1400
Panama,2019,alc,200
Panama,2019,smk,45
Panama,2019,alc,39
Panama,2019,smk,5
Panama,2019,all,490
Panama,2019,all,950
Panama,2019,alc,180
Panama,2019,smk,47
Panama,2019,dia,64
Panama,2019,dia,23
Panama,2019,dia,40
Panama,2019,all,110
Panama,2019,all,240
Panama,2019,all,77
Panama,2019,all,190
Panama,2019,all,83
Panama,2019,all,150
Panama,2019,all,24
Panama,2019,all,24
Panama,2019,all,61
Panama,2019,all,100
Panama,2019,all,81
Panama,2019,all,130
Panama,2019,all,1600
Panama,2019,hiv,230
Panama,2019,und,280
Panama,2019,all,560
Panama,2019,all,1000
Papua New Guinea,2019,all,11000
Papua New Guinea,2019,all,5100
Papua New Guinea,2019,all,5600
Papua New Guinea,2019,all,2300
Papua New Guinea,2019,all,2800
Papua New Guinea,2019,all,3900
Papua New Guinea,2019,all,3700
Papua New Guinea,2019,all,27000
Papua New Guinea,2019,alc,3000
Papua New Guinea,2019,alc,530
Papua New Guinea,2019,all,13000
Papua New Guinea,2019,all,14000
Papua New Guinea,2019,alc,2300
Papua New Guinea,2019,dia,1900
Papua New Guinea,2019,dia,880
Papua New Guinea,2019,dia,980
Papua New Guinea,2019,all,3800
Papua New Guinea,2019,all,3600
Papua New Guinea,2019,all,2400
Papua New Guinea,2019,all,2600
Papua New Guinea,2019,all,1800
Papua New Guinea,2019,all,1900
Papua New Guinea,2019,all,2800
Papua New Guinea,2019,all,2800
Papua New Guinea,2019,all,1100
Papua New Guinea,2019,all,1500
Papua New Guinea,2019,all,320
Papua New Guinea,2019,all,550
Papua New Guinea,2019,all,38000
Papua New Guinea,2019,hiv,1300
Papua New Guinea,2019,all,18000
Papua New Guinea,2019,all,19000
Paraguay,2019,all,230
Paraguay,2019,all,110
Paraguay,2019,all,120
Paraguay,2019,all,48
Paraguay,2019,all,64
Paraguay,2019,all,170
Paraguay,2019,all,400
Paraguay,2019,all,3000
Paraguay,2019,alc,420
Paraguay,2019,smk,200
Paraguay,2019,alc,69
Paraguay,2019,smk,22
Paraguay,2019,all,880
Paraguay,2019,all,2200
Paraguay,2019,alc,410
Paraguay,2019,smk,220
Paraguay,2019,dia,120
Paraguay,2019,dia,35
Paraguay,2019,dia,82
Paraguay,2019,all,200
Paraguay,2019,all,550
Paraguay,2019,all,140
Paraguay,2019,all,360
Paraguay,2019,all,120
Paraguay,2019,all,260
Paraguay,2019,all,61
Paraguay,2019,all,53
Paraguay,2019,all,110
Paraguay,2019,all,280
Paraguay,2019,all,130
Paraguay,2019,all,300
Paraguay,2019,all,3300
Paraguay,2019,hiv,270
Paraguay,2019,und,620
Paraguay,2019,all,990
Paraguay,2019,all,2300
Peru,2019,all,2200
Peru,2019,all,1100
Peru,2019,all,1100
Peru,2019,all,380
Peru,2019,all,470
Peru,2019,all,3200
Peru,2019,all,5800
Peru,2019,all,36000
Peru,2019,alc,6200
Peru,2019,smk,1900
Peru,2019,alc,1100
Peru,2019,smk,260
Peru,2019,all,13000
Peru,2019,all,23000
Peru,2019,alc,5600
Peru,2019,smk,1900
Peru,2019,dia,1300
Peru,2019,dia,510
Peru,2019,dia,800
Peru,2019,all,2900
Peru,2019,all,5700
Peru,2019,all,2000
Peru,2019,all,3500
Peru,2019,all,1700
Peru,2019,all,2600
Peru,2019,all,680
Peru,2019,all,680
Peru,2019,all,1300
Peru,2019,all,2300
Peru,2019,all,2100
Peru,2019,all,3100
Peru,2019,all,39000
Peru,2019,hiv,2400
Peru,2019,und,6800
Peru,2019,all,14000
Peru,2019,all,24000
Philippines,2019,all,69000
Philippines,2019,all,33000
Philippines,2019,all,36000
Philippines,2019,all,14000
Philippines,2019,all,17000
Philippines,2019,all,26000
Philippines,2019,all,74000
