country,year,age_group,sex
Thailand,2019,15plus,m
Thailand,2019,15plus,m
Thailand,2019,18plus,a
Thailand,2019,18plus,f
Thailand,2019,18plus,m
Thailand,2019,25-34,f
Thailand,2019,25-34,m
Thailand,2019,35-44,f
Thailand,2019,35-44,m
Thailand,2019,45-54,f
Thailand,2019,45-54,m
Thailand,2019,14-May,f
Thailand,2019,14-May,m
Thailand,2019,55-64,f
Thailand,2019,55-64,m
Thailand,2019,65plus,f
Thailand,2019,65plus,m
Thailand,2019,all,a
Thailand,2019,all,a
Thailand,2019,all,a
Thailand,2019,all,f
Thailand,2019,all,m
Timor-Leste,2019,0-14,a
Timor-Leste,2019,0-14,f
Timor-Leste,2019,0-14,m
Timor-Leste,2019,0-4,f
Timor-Leste,2019,0-4,m
Timor-Leste,2019,15-24,f
Timor-Leste,2019,15-24,m
Timor-Leste,2019,15plus,a
Timor-Leste,2019,15plus,a
Timor-Leste,2019,15plus,a
Timor-Leste,2019,15plus,f
Timor-Leste,2019,15plus,f
Timor-Leste,2019,15plus,f
Timor-Leste,2019,15plus,m
Timor-Leste,2019,15plus,m
Timor-Leste,2019,15plus,m
Timor-Leste,2019,18plus,a
Timor-Leste,2019,18plus,f
Timor-Leste,2019,18plus,m
Timor-Leste,2019,25-34,f
Timor-Leste,2019,25-34,m
Timor-Leste,2019,35-44,f
Timor-Leste,2019,35-44,m
Timor-Leste,2019,45-54,f
Timor-Leste,2019,45-54,m
Timor-Leste,2019,14-May,f
Timor-Leste,2019,14-May,m
Timor-Leste,2019,55-64,f
Timor-Leste,2019,55-64,m
Timor-Leste,2019,65plus,f
Timor-Leste,2019,65plus,m
Timor-Leste,2019,all,a
Timor-Leste,2019,all,a
Timor-Leste,2019,all,a
Timor-Leste,2019,all,f
Timor-Leste,2019,all,m
Togo,2019,0-14,a
Togo,2019,0-14,f
Togo,2019,0-14,m
Togo,2019,0-4,f
Togo,2019,0-4,m
Togo,2019,15-24,f
Togo,2019,15-24,m
Togo,2019,15plus,a
Togo,2019,15plus,a
Togo,2019,15plus,a
Togo,2019,15plus,f
Togo,2019,15plus,f
Togo,2019,15plus,f
Togo,2019,15plus,m
Togo,2019,15plus,m
Togo,2019,15plus,m
Togo,2019,18plus,a
Togo,2019,18plus,f
Togo,2019,18plus,m
Togo,2019,25-34,f
Togo,2019,25-34,m
Togo,2019,35-44,f
Togo,2019,35-44,m
Togo,2019,45-54,f
Togo,2019,45-54,m
Togo,2019,14-May,f
Togo,2019,14-May,m
Togo,2019,55-64,f
Togo,2019,55-64,m
Togo,2019,65plus,f
Togo,2019,65plus,m
Togo,2019,all,a
Togo,2019,all,a
Togo,2019,all,a
Togo,2019,all,f
Togo,2019,all,m
Tokelau,2019,0-14,a
Tokelau,2019,0-14,f
Tokelau,2019,0-14,m
Tokelau,2019,0-4,f
Tokelau,2019,0-4,m
Tokelau,2019,15-24,f
Tokelau,2019,15-24,m
Tokelau,2019,15plus,a
Tokelau,2019,15plus,f
Tokelau,2019,15plus,m
Tokelau,2019,25-34,f
Tokelau,2019,25-34,m
Tokelau,2019,35-44,f
Tokelau,2019,35-44,m
Tokelau,2019,45-54,f
Tokelau,2019,45-54,m
Tokelau,2019,14-May,f
Tokelau,2019,14-May,m
Tokelau,2019,55-64,f
Tokelau,2019,55-64,m
Tokelau,2019,65plus,f
Tokelau,2019,65plus,m
Tokelau,2019,all,a
Tokelau,2019,all,f
Tokelau,2019,all,m
Tonga,2019,0-14,a
Tonga,2019,0-14,f
Tonga,2019,0-14,m
Tonga,2019,0-4,f
Tonga,2019,0-4,m
Tonga,2019,15-24,f
Tonga,2019,15-24,m
Tonga,2019,15plus,a
Tonga,2019,15plus,a
Tonga,2019,15plus,a
Tonga,2019,15plus,f
Tonga,2019,15plus,f
Tonga,2019,15plus,f
Tonga,2019,15plus,m
Tonga,2019,15plus,m
Tonga,2019,15plus,m
Tonga,2019,18plus,a
Tonga,2019,18plus,f
Tonga,2019,18plus,m
Tonga,2019,25-34,f
Tonga,2019,25-34,m
Tonga,2019,35-44,f
Tonga,2019,35-44,m
Tonga,2019,45-54,f
Tonga,2019,45-54,m
Tonga,2019,14-May,f
Tonga,2019,14-May,m
Tonga,2019,55-64,f
Tonga,2019,55-64,m
Tonga,2019,65plus,f
Tonga,2019,65plus,m
Tonga,2019,all,a
Tonga,2019,all,f
Tonga,2019,all,m
Trinidad and Tobago,2019,0-14,a
Trinidad and Tobago,2019,0-14,f
Trinidad and Tobago,2019,0-14,m
Trinidad and Tobago,2019,0-4,f
Trinidad and Tobago,2019,0-4,m
Trinidad and Tobago,2019,15-24,f
Trinidad and Tobago,2019,15-24,m
Trinidad and Tobago,2019,15plus,a
Trinidad and Tobago,2019,15plus,a
Trinidad and Tobago,2019,15plus,f
Trinidad and Tobago,2019,15plus,f
Trinidad and Tobago,2019,15plus,m
Trinidad and Tobago,2019,15plus,m
Trinidad and Tobago,2019,18plus,a
Trinidad and Tobago,2019,18plus,f
Trinidad and Tobago,2019,18plus,m
Trinidad and Tobago,2019,25-34,f
Trinidad and Tobago,2019,25-34,m
Trinidad and Tobago,2019,35-44,f
Trinidad and Tobago,2019,35-44,m
Trinidad and Tobago,2019,45-54,f
Trinidad and Tobago,2019,45-54,m
Trinidad and Tobago,2019,14-May,f
Trinidad and Tobago,2019,14-May,m
Trinidad and Tobago,2019,55-64,f
Trinidad and Tobago,2019,55-64,m
Trinidad and Tobago,2019,65plus,f
Trinidad and Tobago,2019,65plus,m
Trinidad and Tobago,2019,all,a
Trinidad and Tobago,2019,all,a
Trinidad and Tobago,2019,all,a
Trinidad and Tobago,2019,all,f
Trinidad and Tobago,2019,all,m
Tunisia,2019,0-14,a
Tunisia,2019,0-14,f
Tunisia,2019,0-14,m
Tunisia,2019,0-4,f
Tunisia,2019,0-4,m
Tunisia,2019,15-24,f
Tunisia,2019,15-24,m
Tunisia,2019,15plus,a
Tunisia,2019,15plus,a
Tunisia,2019,15plus,a
Tunisia,2019,15plus,f
Tunisia,2019,15plus,f
Tunisia,2019,15plus,f
Tunisia,2019,15plus,m
Tunisia,2019,15plus,m
Tunisia,2019,15plus,m
Tunisia,2019,18plus,a
Tunisia,2019,18plus,f
Tunisia,2019,18plus,m
Tunisia,2019,25-34,f
Tunisia,2019,25-34,m
Tunisia,2019,35-44,f
Tunisia,2019,35-44,m
Tunisia,2019,45-54,f
Tunisia,2019,45-54,m
Tunisia,2019,14-May,f
Tunisia,2019,14-May,m
Tunisia,2019,55-64,f
Tunisia,2019,55-64,m
Tunisia,2019,65plus,f
Tunisia,2019,65plus,m
Tunisia,2019,all,a
Tunisia,2019,all,a
Tunisia,2019,all,a
Tunisia,2019,all,f
Tunisia,2019,all,m
Turkey,2019,0-14,a
Turkey,2019,0-14,f
Turkey,2019,0-14,m
Turkey,2019,0-4,f
Turkey,2019,0-4,m
Turkey,2019,15-24,f
Turkey,2019,15-24,m
Turkey,2019,15plus,a
Turkey,2019,15plus,a
Turkey,2019,15plus,a
Turkey,2019,15plus,f
Turkey,2019,15plus,f
Turkey,2019,15plus,f
Turkey,2019,15plus,m
Turkey,2019,15plus,m
Turkey,2019,15plus,m
Turkey,2019,18plus,a
Turkey,2019,18plus,f
Turkey,2019,18plus,m
Turkey,2019,25-34,f
Turkey,2019,25-34,m
Turkey,2019,35-44,f
Turkey,2019,35-44,m
Turkey,2019,45-54,f
Turkey,2019,45-54,m
Turkey,2019,14-May,f
Turkey,2019,14-May,m
Turkey,2019,55-64,f
Turkey,2019,55-64,m
Turkey,2019,65plus,f
Turkey,2019,65plus,m
Turkey,2019,all,a
Turkey,2019,all,a
Turkey,2019,all,a
Turkey,2019,all,f
Turkey,2019,all,m
Turkmenistan,2019,0-14,a
Turkmenistan,2019,0-14,f
Turkmenistan,2019,0-14,m
Turkmenistan,2019,0-4,f
Turkmenistan,2019,0-4,m
Turkmenistan,2019,15-24,f
Turkmenistan,2019,15-24,m
Turkmenistan,2019,15plus,a
Turkmenistan,2019,15plus,a
Turkmenistan,2019,15plus,f
Turkmenistan,2019,15plus,f
Turkmenistan,2019,15plus,m
Turkmenistan,2019,15plus,m
Turkmenistan,2019,18plus,a
Turkmenistan,2019,18plus,f
Turkmenistan,2019,18plus,m
Turkmenistan,2019,25-34,f
Turkmenistan,2019,25-34,m
Turkmenistan,2019,35-44,f
Turkmenistan,2019,35-44,m
Turkmenistan,2019,45-54,f
Turkmenistan,2019,45-54,m
Turkmenistan,2019,14-May,f
Turkmenistan,2019,14-May,m
Turkmenistan,2019,55-64,f
Turkmenistan,2019,55-64,m
Turkmenistan,2019,65plus,f
Turkmenistan,2019,65plus,m
Turkmenistan,2019,all,a
Turkmenistan,2019,all,a
Turkmenistan,2019,all,a
Turkmenistan,2019,all,f
Turkmenistan,2019,all,m
Turks and Caicos Islands,2019,0-14,a
Turks and Caicos Islands,2019,0-14,f
Turks and Caicos Islands,2019,0-14,m
Turks and Caicos Islands,2019,0-4,f
Turks and Caicos Islands,2019,0-4,m
Turks and Caicos Islands,2019,15-24,f
Turks and Caicos Islands,2019,15-24,m
Turks and Caicos Islands,2019,15plus,a
Turks and Caicos Islands,2019,15plus,f
Turks and Caicos Islands,2019,15plus,m
Turks and Caicos Islands,2019,25-34,f
Turks and Caicos Islands,2019,25-34,m
Turks and Caicos Islands,2019,35-44,f
Turks and Caicos Islands,2019,35-44,m
Turks and Caicos Islands,2019,45-54,f
Turks and Caicos Islands,2019,45-54,m
Turks and Caicos Islands,2019,14-May,f
Turks and Caicos Islands,2019,14-May,m
Turks and Caicos Islands,2019,55-64,f
Turks and Caicos Islands,2019,55-64,m
Turks and Caicos Islands,2019,65plus,f
Turks and Caicos Islands,2019,65plus,m
Turks and Caicos Islands,2019,all,a
Turks and Caicos Islands,2019,all,f
Turks and Caicos Islands,2019,all,m
Tuvalu,2019,0-14,a
Tuvalu,2019,0-14,f
Tuvalu,2019,0-14,m
Tuvalu,2019,0-4,f
Tuvalu,2019,0-4,m
Tuvalu,2019,15-24,f
Tuvalu,2019,15-24,m
Tuvalu,2019,15plus,a
Tuvalu,2019,15plus,a
Tuvalu,2019,15plus,a
Tuvalu,2019,15plus,f
Tuvalu,2019,15plus,f
Tuvalu,2019,15plus,f
Tuvalu,2019,15plus,m
Tuvalu,2019,15plus,m
Tuvalu,2019,15plus,m
Tuvalu,2019,18plus,a
Tuvalu,2019,18plus,f
Tuvalu,2019,18plus,m
Tuvalu,2019,25-34,f
Tuvalu,2019,25-34,m
Tuvalu,2019,35-44,f
Tuvalu,2019,35-44,m
Tuvalu,2019,45-54,f
Tuvalu,2019,45-54,m
Tuvalu,2019,14-May,f
Tuvalu,2019,14-May,m
Tuvalu,2019,55-64,f
Tuvalu,2019,55-64,m
Tuvalu,2019,65plus,f
Tuvalu,2019,65plus,m
Tuvalu,2019,all,a
Tuvalu,2019,all,f
Tuvalu,2019,all,m
Uganda,2019,0-14,a
Uganda,2019,0-14,f
Uganda,2019,0-14,m
Uganda,2019,0-4,f
Uganda,2019,0-4,m
Uganda,2019,15-24,f
Uganda,2019,15-24,m
Uganda,2019,15plus,a
Uganda,2019,15plus,a
Uganda,2019,15plus,a
Uganda,2019,15plus,f
Uganda,2019,15plus,f
Uganda,2019,15plus,f
Uganda,2019,15plus,m
Uganda,2019,15plus,m
Uganda,2019,15plus,m
Uganda,2019,18plus,a
Uganda,2019,18plus,f
Uganda,2019,18plus,m
Uganda,2019,25-34,f
Uganda,2019,25-34,m
Uganda,2019,35-44,f
Uganda,2019,35-44,m
Uganda,2019,45-54,f
Uganda,2019,45-54,m
Uganda,2019,14-May,f
Uganda,2019,14-May,m
Uganda,2019,55-64,f
Uganda,2019,55-64,m
Uganda,2019,65plus,f
Uganda,2019,65plus,m
Uganda,2019,all,a
Uganda,2019,all,a
Uganda,2019,all,a
Uganda,2019,all,f
Uganda,2019,all,m
Ukraine,2019,0-14,a
Ukraine,2019,0-14,f
Ukraine,2019,0-14,m
Ukraine,2019,0-4,f
Ukraine,2019,0-4,m
Ukraine,2019,15-24,f
Ukraine,2019,15-24,m
Ukraine,2019,15plus,a
Ukraine,2019,15plus,a
Ukraine,2019,15plus,a
Ukraine,2019,15plus,f
Ukraine,2019,15plus,f
Ukraine,2019,15plus,f
Ukraine,2019,15plus,m
Ukraine,2019,15plus,m
Ukraine,2019,15plus,m
Ukraine,2019,18plus,a
Ukraine,2019,18plus,f
Ukraine,2019,18plus,m
Ukraine,2019,25-34,f
Ukraine,2019,25-34,m
Ukraine,2019,35-44,f
Ukraine,2019,35-44,m
Ukraine,2019,45-54,f
Ukraine,2019,45-54,m
Ukraine,2019,14-May,f
Ukraine,2019,14-May,m
Ukraine,2019,55-64,f
Ukraine,2019,55-64,m
Ukraine,2019,65plus,f
Ukraine,2019,65plus,m
Ukraine,2019,all,a
Ukraine,2019,all,a
Ukraine,2019,all,a
Ukraine,2019,all,f
Ukraine,2019,all,m
United Arab Emirates,2019,0-14,a
United Arab Emirates,2019,0-14,f
United Arab Emirates,2019,0-14,m
United Arab Emirates,2019,0-4,f
United Arab Emirates,2019,0-4,m
United Arab Emirates,2019,15-24,f
United Arab Emirates,2019,15-24,m
United Arab Emirates,2019,15plus,a
United Arab Emirates,2019,15plus,a
United Arab Emirates,2019,15plus,a
United Arab Emirates,2019,15plus,f
United Arab Emirates,2019,15plus,f
United Arab Emirates,2019,15plus,f
United Arab Emirates,2019,15plus,m
United Arab Emirates,2019,15plus,m
United Arab Emirates,2019,15plus,m
United Arab Emirates,2019,18plus,a
United Arab Emirates,2019,18plus,f
United Arab Emirates,2019,18plus,m
United Arab Emirates,2019,25-34,f
United Arab Emirates,2019,25-34,m
United Arab Emirates,2019,35-44,f
United Arab Emirates,2019,35-44,m
United Arab Emirates,2019,45-54,f
United Arab Emirates,2019,45-54,m
United Arab Emirates,2019,14-May,f
United Arab Emirates,2019,14-May,m
United Arab Emirates,2019,55-64,f
United Arab Emirates,2019,55-64,m
United Arab Emirates,2019,65plus,f
United Arab Emirates,2019,65plus,m
United Arab Emirates,2019,all,a
United Arab Emirates,2019,all,a
United Arab Emirates,2019,all,a
United Arab Emirates,2019,all,f
United Arab Emirates,2019,all,m
United Kingdom of Great Britain and Northern Ireland,2019,0-14,a
United Kingdom of Great Britain and Northern Ireland,2019,0-14,f
United Kingdom of Great Britain and Northern Ireland,2019,0-14,m
United Kingdom of Great Britain and Northern Ireland,2019,0-4,f
United Kingdom of Great Britain and Northern Ireland,2019,0-4,m
United Kingdom of Great Britain and Northern Ireland,2019,15-24,f
United Kingdom of Great Britain and Northern Ireland,2019,15-24,m
United Kingdom of Great Britain and Northern Ireland,2019,15plus,a
United Kingdom of Great Britain and Northern Ireland,2019,15plus,a
United Kingdom of Great Britain and Northern Ireland,2019,15plus,a
United Kingdom of Great Britain and Northern Ireland,2019,15plus,f
United Kingdom of Great Britain and Northern Ireland,2019,15plus,f
United Kingdom of Great Britain and Northern Ireland,2019,15plus,f
United Kingdom of Great Britain and Northern Ireland,2019,15plus,m
United Kingdom of Great Britain and Northern Ireland,2019,15plus,m
United Kingdom of Great Britain and Northern Ireland,2019,15plus,m
United Kingdom of Great Britain and Northern Ireland,2019,18plus,a
United Kingdom of Great Britain and Northern Ireland,2019,18plus,f
United Kingdom of Great Britain and Northern Ireland,2019,18plus,m
United Kingdom of Great Britain and Northern Ireland,2019,25-34,f
United Kingdom of Great Britain and Northern Ireland,2019,25-34,m
United Kingdom of Great Britain and Northern Ireland,2019,35-44,f
United Kingdom of Great Britain and Northern Ireland,2019,35-44,m
United Kingdom of Great Britain and Northern Ireland,2019,45-54,f
United Kingdom of Great Britain and Northern Ireland,2019,45-54,m
United Kingdom of Great Britain and Northern Ireland,2019,14-May,f
United Kingdom of Great Britain and Northern Ireland,2019,14-May,m
United Kingdom of Great Britain and Northern Ireland,2019,55-64,f
United Kingdom of Great Britain and Northern Ireland,2019,55-64,m
United Kingdom of Great Britain and Northern Ireland,2019,65plus,f
United Kingdom of Great Britain and Northern Ireland,2019,65plus,m
United Kingdom of Great Britain and Northern Ireland,2019,all,a
United Kingdom of Great Britain and Northern Ireland,2019,all,a
United Kingdom of Great Britain and Northern Ireland,2019,all,a
United Kingdom of Great Britain and Northern Ireland,2019,all,f
United Kingdom of Great Britain and Northern Ireland,2019,all,m
United Republic of Tanzania,2019,0-14,a
United Republic of Tanzania,2019,0-14,f
United Republic of Tanzania,2019,0-14,m
United Republic of Tanzania,2019,0-4,f
United Republic of Tanzania,2019,0-4,m
United Republic of Tanzania,2019,15-24,f
United Republic of Tanzania,2019,15-24,m
United Republic of Tanzania,2019,15plus,a
United Republic of Tanzania,2019,15plus,a
United Republic of Tanzania,2019,15plus,a
United Republic of Tanzania,2019,15plus,f
United Republic of Tanzania,2019,15plus,f
United Republic of Tanzania,2019,15plus,f
United Republic of Tanzania,2019,15plus,m
United Republic of Tanzania,2019,15plus,m
United Republic of Tanzania,2019,15plus,m
United Republic of Tanzania,2019,18plus,a
United Republic of Tanzania,2019,18plus,f
United Republic of Tanzania,2019,18plus,m
United Republic of Tanzania,2019,25-34,f
United Republic of Tanzania,2019,25-34,m
United Republic of Tanzania,2019,35-44,f
United Republic of Tanzania,2019,35-44,m
United Republic of Tanzania,2019,45-54,f
United Republic of Tanzania,2019,45-54,m
United Republic of Tanzania,2019,14-May,f
United Republic of Tanzania,2019,14-May,m
United Republic of Tanzania,2019,55-64,f
United Republic of Tanzania,2019,55-64,m
United Republic of Tanzania,2019,65plus,f
United Republic of Tanzania,2019,65plus,m
United Republic of Tanzania,2019,all,a
United Republic of Tanzania,2019,all,a
United Republic of Tanzania,2019,all,a
United Republic of Tanzania,2019,all,f
United Republic of Tanzania,2019,all,m
United States of America,2019,0-14,a
United States of America,2019,0-14,f
United States of America,2019,0-14,m
United States of America,2019,0-4,f
United States of America,2019,0-4,m
United States of America,2019,15-24,f
United States of America,2019,15-24,m
United States of America,2019,15plus,a
United States of America,2019,15plus,a
United States of America,2019,15plus,a
United States of America,2019,15plus,f
United States of America,2019,15plus,f
United States of America,2019,15plus,f
United States of America,2019,15plus,m
United States of America,2019,15plus,m
United States of America,2019,15plus,m
United States of America,2019,18plus,a
United States of America,2019,18plus,f
United States of America,2019,18plus,m
United States of America,2019,25-34,f
United States of America,2019,25-34,m
United States of America,2019,35-44,f
United States of America,2019,35-44,m
United States of America,2019,45-54,f
United States of America,2019,45-54,m
United States of America,2019,14-May,f
United States of America,2019,14-May,m
United States of America,2019,55-64,f
United States of America,2019,55-64,m
United States of America,2019,65plus,f
United States of America,2019,65plus,m
United States of America,2019,all,a
United States of America,2019,all,a
United States of America,2019,all,a
United States of America,2019,all,f
United States of America,2019,all,m
Uruguay,2019,0-14,a
Uruguay,2019,0-14,f
Uruguay,2019,0-14,m
Uruguay,2019,0-4,f
Uruguay,2019,0-4,m
Uruguay,2019,15-24,f
Uruguay,2019,15-24,m
Uruguay,2019,15plus,a
Uruguay,2019,15plus,a
Uruguay,2019,15plus,a
Uruguay,2019,15plus,f
Uruguay,2019,15plus,f
Uruguay,2019,15plus,f
Uruguay,2019,15plus,m
Uruguay,2019,15plus,m
Uruguay,2019,15plus,m
Uruguay,2019,18plus,a
Uruguay,2019,18plus,f
Uruguay,2019,18plus,m
Uruguay,2019,25-34,f
Uruguay,2019,25-34,m
Uruguay,2019,35-44,f
Uruguay,2019,35-44,m
Uruguay,2019,45-54,f
Uruguay,2019,45-54,m
Uruguay,2019,14-May,f
Uruguay,2019,14-May,m
Uruguay,2019,55-64,f
Uruguay,2019,55-64,m
Uruguay,2019,65plus,f
Uruguay,2019,65plus,m
Uruguay,2019,all,a
Uruguay,2019,all,a
Uruguay,2019,all,a
Uruguay,2019,all,f
Uruguay,2019,all,m
Uzbekistan,2019,0-14,a
Uzbekistan,2019,0-14,f
Uzbekistan,2019,0-14,m
Uzbekistan,2019,0-4,f
Uzbekistan,2019,0-4,m
Uzbekistan,2019,15-24,f
Uzbekistan,2019,15-24,m
Uzbekistan,2019,15plus,a
Uzbekistan,2019,15plus,a
Uzbekistan,2019,15plus,a
Uzbekistan,2019,15plus,f
Uzbekistan,2019,15plus,f
Uzbekistan,2019,15plus,f
Uzbekistan,2019,15plus,m
Uzbekistan,2019,15plus,m
Uzbekistan,2019,15plus,m
Uzbekistan,2019,18plus,a
Uzbekistan,2019,18plus,f
Uzbekistan,2019,18plus,m
Uzbekistan,2019,25-34,f
Uzbekistan,2019,25-34,m
Uzbekistan,2019,35-44,f
Uzbekistan,2019,35-44,m
Uzbekistan,2019,45-54,f
Uzbekistan,2019,45-54,m
Uzbekistan,2019,14-May,f
Uzbekistan,2019,14-May,m
Uzbekistan,2019,55-64,f
Uzbekistan,2019,55-64,m
Uzbekistan,2019,65plus,f
Uzbekistan,2019,65plus,m
Uzbekistan,2019,all,a
Uzbekistan,2019,all,a
Uzbekistan,2019,all,a
Uzbekistan,2019,all,f
Uzbekistan,2019,all,m
Vanuatu,2019,0-14,a
Vanuatu,2019,0-14,f
Vanuatu,2019,0-14,m
Vanuatu,2019,0-4,f
Vanuatu,2019,0-4,m
Vanuatu,2019,15-24,f
Vanuatu,2019,15-24,m
Vanuatu,2019,15plus,a
Vanuatu,2019,15plus,a
Vanuatu,2019,15plus,a
Vanuatu,2019,15plus,f
Vanuatu,2019,15plus,f
Vanuatu,2019,15plus,f
Vanuatu,2019,15plus,m
Vanuatu,2019,15plus,m
Vanuatu,2019,15plus,m
Vanuatu,2019,18plus,a
Vanuatu,2019,18plus,f
Vanuatu,2019,18plus,m
Vanuatu,2019,25-34,f
Vanuatu,2019,25-34,m
Vanuatu,2019,35-44,f
Vanuatu,2019,35-44,m
Vanuatu,2019,45-54,f
Vanuatu,2019,45-54,m
Vanuatu,2019,14-May,f
Vanuatu,2019,14-May,m
Vanuatu,2019,55-64,f
Vanuatu,2019,55-64,m
Vanuatu,2019,65plus,f
Vanuatu,2019,65plus,m
Vanuatu,2019,all,a
Vanuatu,2019,all,a
Vanuatu,2019,all,f
Vanuatu,2019,all,m
Venezuela (Bolivarian Republic of),2019,0-14,a
Venezuela (Bolivarian Republic of),2019,0-14,f
Venezuela (Bolivarian Republic of),2019,0-14,m
Venezuela (Bolivarian Republic of),2019,0-4,f
Venezuela (Bolivarian Republic of),2019,0-4,m
Venezuela (Bolivarian Republic of),2019,15-24,f
Venezuela (Bolivarian Republic of),2019,15-24,m
Venezuela (Bolivarian Republic of),2019,15plus,a
Venezuela (Bolivarian Republic of),2019,15plus,a
Venezuela (Bolivarian Republic of),2019,15plus,f
Venezuela (Bolivarian Republic of),2019,15plus,f
Venezuela (Bolivarian Republic of),2019,15plus,m
Venezuela (Bolivarian Republic of),2019,15plus,m
Venezuela (Bolivarian Republic of),2019,18plus,a
Venezuela (Bolivarian Republic of),2019,18plus,f
Venezuela (Bolivarian Republic of),2019,18plus,m
Venezuela (Bolivarian Republic of),2019,25-34,f
Venezuela (Bolivarian Republic of),2019,25-34,m
Venezuela (Bolivarian Republic of),2019,35-44,f
Venezuela (Bolivarian Republic of),2019,35-44,m
Venezuela (Bolivarian Republic of),2019,45-54,f
Venezuela (Bolivarian Republic of),2019,45-54,m
Venezuela (Bolivarian Republic of),2019,14-May,f
Venezuela (Bolivarian Republic of),2019,14-May,m
Venezuela (Bolivarian Republic of),2019,55-64,f
Venezuela (Bolivarian Republic of),2019,55-64,m
Venezuela (Bolivarian Republic of),2019,65plus,f
Venezuela (Bolivarian Republic of),2019,65plus,m
Venezuela (Bolivarian Republic of),2019,all,a
Venezuela (Bolivarian Republic of),2019,all,a
Venezuela (Bolivarian Republic of),2019,all,a
Venezuela (Bolivarian Republic of),2019,all,f
Venezuela (Bolivarian Republic of),2019,all,m
Viet Nam,2019,0-14,a
Viet Nam,2019,0-14,f
Viet Nam,2019,0-14,m
Viet Nam,2019,0-4,f
Viet Nam,2019,0-4,m
Viet Nam,2019,15-24,f
Viet Nam,2019,15-24,m
Viet Nam,2019,15plus,a
Viet Nam,2019,15plus,a
Viet Nam,2019,15plus,f
Viet Nam,2019,15plus,f
Viet Nam,2019,15plus,m
Viet Nam,2019,15plus,m
Viet Nam,2019,18plus,a
Viet Nam,2019,18plus,f
Viet Nam,2019,18plus,m
Viet Nam,2019,25-34,f
Viet Nam,2019,25-34,m
Viet Nam,2019,35-44,f
Viet Nam,2019,35-44,m
Viet Nam,2019,45-54,f
Viet Nam,2019,45-54,m
Viet Nam,2019,14-May,f
Viet Nam,2019,14-May,m
Viet Nam,2019,55-64,f
Viet Nam,2019,55-64,m
Viet Nam,2019,65plus,f
Viet Nam,2019,65plus,m
Viet Nam,2019,all,a
Viet Nam,2019,all,a
Viet Nam,2019,all,a
Viet Nam,2019,all,f
Viet Nam,2019,all,m
Wallis and Futuna Islands,2019,0-14,a
Wallis and Futuna Islands,2019,0-14,f
Wallis and Futuna Islands,2019,0-14,m
Wallis and Futuna Islands,2019,0-4,f
Wallis and Futuna Islands,2019,0-4,m
Wallis and Futuna Islands,2019,15-24,f
Wallis and Futuna Islands,2019,15-24,m
Wallis and Futuna Islands,2019,15plus,a
Wallis and Futuna Islands,2019,15plus,f
Wallis and Futuna Islands,2019,15plus,m
Wallis and Futuna Islands,2019,25-34,f
Wallis and Futuna Islands,2019,25-34,m
Wallis and Futuna Islands,2019,35-44,f
Wallis and Futuna Islands,2019,35-44,m
Wallis and Futuna Islands,2019,45-54,f
Wallis and Futuna Islands,2019,45-54,m
Wallis and Futuna Islands,2019,14-May,f
Wallis and Futuna Islands,2019,14-May,m
Wallis and Futuna Islands,2019,55-64,f
Wallis and Futuna Islands,2019,55-64,m
Wallis and Futuna Islands,2019,65plus,f
Wallis and Futuna Islands,2019,65plus,m
Wallis and Futuna Islands,2019,all,a
Wallis and Futuna Islands,2019,all,f
Wallis and Futuna Islands,2019,all,m
Yemen,2019,0-14,a
Yemen,2019,0-14,f
Yemen,2019,0-14,m
Yemen,2019,0-4,f
Yemen,2019,0-4,m
Yemen,2019,15-24,f
Yemen,2019,15-24,m
Yemen,2019,15plus,a
Yemen,2019,15plus,a
Yemen,2019,15plus,a
Yemen,2019,15plus,f
Yemen,2019,15plus,f
Yemen,2019,15plus,f
Yemen,2019,15plus,m
Yemen,2019,15plus,m
Yemen,2019,15plus,m
Yemen,2019,18plus,a
Yemen,2019,18plus,f
Yemen,2019,18plus,m
Yemen,2019,25-34,f
Yemen,2019,25-34,m
Yemen,2019,35-44,f
Yemen,2019,35-44,m
Yemen,2019,45-54,f
Yemen,2019,45-54,m
Yemen,2019,14-May,f
Yemen,2019,14-May,m
Yemen,2019,55-64,f
Yemen,2019,55-64,m
Yemen,2019,65plus,f
Yemen,2019,65plus,m
Yemen,2019,all,a
Yemen,2019,all,a
Yemen,2019,all,a
Yemen,2019,all,f
Yemen,2019,all,m
Zambia,2019,0-14,a
Zambia,2019,0-14,f
Zambia,2019,0-14,m
Zambia,2019,0-4,f
Zambia,2019,0-4,m
Zambia,2019,15-24,f
Zambia,2019,15-24,m
Zambia,2019,15plus,a
Zambia,2019,15plus,a
Zambia,2019,15plus,a
Zambia,2019,15plus,f
Zambia,2019,15plus,f
Zambia,2019,15plus,f
Zambia,2019,15plus,m
Zambia,2019,15plus,m
Zambia,2019,15plus,m
Zambia,2019,18plus,a
Zambia,2019,18plus,f
Zambia,2019,18plus,m
Zambia,2019,25-34,f
Zambia,2019,25-34,m
Zambia,2019,35-44,f
Zambia,2019,35-44,m
Zambia,2019,45-54,f
Zambia,2019,45-54,m
Zambia,2019,14-May,f
Zambia,2019,14-May,m
Zambia,2019,55-64,f
Zambia,2019,55-64,m
Zambia,2019,65plus,f
Zambia,2019,65plus,m
Zambia,2019,all,a
Zambia,2019,all,a
Zambia,2019,all,a
Zambia,2019,all,f
